id,group_key,split
26264,group_5366,test
26265,group_20284,train
26266,group_5417,validation
26267,group_4980,train
26268,group_4980,train
26269,group_20288,train
26271,group_20289,train
26272,group_4985,train
26273,group_4974,train
26274,group_20292,train
26275,group_4981,train
26276,group_5003,train
26277,group_4985,train
26278,group_4974,train
26279,group_10343,train
26280,group_20298,test
26281,group_20267,train
26282,group_20300,train
26283,group_20301,test
26284,group_20302,train
26285,group_20303,validation
26286,group_20304,train
26287,group_20305,train
26288,group_20306,train
26292,group_5330,train
26293,group_20308,validation
26294,group_20308,validation
26295,group_20310,train
26297,group_5330,train
26300,group_20308,validation
26303,group_20308,validation
26305,group_5395,test
26306,group_5395,test
26308,group_5395,test
26309,group_5395,test
26310,group_20318,validation
26311,group_20319,train
26312,group_20320,validation
26314,group_5392,train
26315,group_20274,test
26316,group_20275,test
26317,group_5393,train
26319,group_5393,train
26320,group_20326,train
26321,group_20327,test
26322,group_20328,train
26323,group_20329,validation
26324,group_20330,train
26325,group_20331,test
26326,group_20332,train
26327,group_20333,train
26328,group_20334,train
26329,group_20335,test
26330,group_20336,train
26331,group_20337,train
26332,group_20338,train
26333,group_20339,train
26334,group_20340,train
26335,group_20341,test
26336,group_20342,validation
26337,group_20343,train
26338,group_20344,test
26339,group_20345,train
26340,group_20346,train
26341,group_20347,train
26342,group_20348,train
26343,group_20349,validation
26344,group_20350,train
26345,group_20351,train
26346,group_20352,train
26347,group_20353,train
26348,group_20354,test
26349,group_20355,train
26350,group_20356,test
26351,group_20357,test
26352,group_20358,train
26355,group_20359,test
26357,group_20360,train
26359,group_20361,train
26360,group_20362,train
26361,group_20363,train
26362,group_20364,validation
26363,group_20365,test
26364,group_20366,train
26365,group_17865,validation
26366,group_20368,train
26367,group_20369,train
26368,group_20370,train
26369,group_20371,validation
26370,group_20372,train
26371,group_20373,train
26372,group_20374,train
26374,group_20375,train
26375,group_20376,test
26376,group_20377,train
26379,group_20378,train
26380,group_20379,test
26382,group_20380,train
26383,group_20381,test
26384,group_20382,validation
26385,group_20383,train
26387,group_20383,train
26388,group_20385,test
26389,group_20386,train
26390,group_20387,train
26396,group_20388,train
26401,group_20389,train
26402,group_20387,train
26403,group_20389,train
26404,group_20392,validation
26408,group_20393,train
26411,group_20389,train
26412,group_20395,validation
26414,group_20395,validation
26415,group_20387,train
26418,group_20387,train
26419,group_20395,validation
26424,group_20400,train
26425,group_20389,train
26426,group_20402,train
26427,group_20403,test
26430,group_20404,test
26431,group_20405,validation
26432,group_20404,test
26433,group_20407,test
26434,group_20408,validation
26435,group_12741,train
26436,group_20404,test
26437,group_20411,train
26438,group_20412,test
26439,group_20413,train
26440,group_20414,train
26441,group_20405,validation
26442,group_20416,train
26444,group_20417,train
26445,group_20418,train
26446,group_20419,train
26447,group_20420,train
26448,group_20421,test
26449,group_20422,train
26450,group_20423,train
26451,group_20424,train
26452,group_20425,train
26453,group_20426,validation
26454,group_9821,test
26456,group_14234,train
26458,group_20429,test
26459,group_20430,train
26460,group_13829,test
26462,group_20432,test
26463,group_20433,train
26464,group_13865,validation
26465,group_20435,validation
26466,group_20436,train
26467,group_20437,train
26468,group_20438,train
26469,group_20439,train
26470,group_20440,train
26471,group_20441,train
26472,group_20442,train
26473,group_20443,validation
26474,group_20444,train
26475,group_20445,validation
26476,group_20446,validation
26477,group_20447,test
26478,group_20448,train
26479,group_20449,train
26480,group_20450,validation
26481,group_20432,test
26482,group_20452,train
26483,group_20433,train
26484,group_20454,test
26485,group_20455,test
26486,group_20456,train
26487,group_20457,test
26488,group_20458,train
26489,group_20446,validation
26490,group_20460,train
26491,group_20432,test
26492,group_20462,train
26493,group_20463,train
26494,group_20464,validation
26495,group_20465,validation
26496,group_20466,test
26497,group_20467,train
26498,group_20468,validation
26502,group_20469,test
26504,group_20470,train
26508,group_20471,test
26515,group_20472,train
26516,group_17886,train
26518,group_17883,test
26519,group_20475,validation
26521,group_20476,test
26522,group_20477,test
26523,group_20478,train
26524,group_20479,test
26525,group_20480,validation
26526,group_20481,train
26527,group_20482,train
26528,group_20483,train
26529,group_20484,train
26530,group_20485,train
26531,group_20486,train
26532,group_20487,validation
26533,group_20488,test
26534,group_20489,test
26535,group_20490,validation
26536,group_20491,train
26537,group_20490,validation
26538,group_17242,train
26539,group_20494,train
26540,group_20495,train
26541,group_20496,train
26542,group_20490,validation
26543,group_20498,train
26544,group_20499,train
26545,group_20500,train
26546,group_20501,validation
26547,group_20502,train
26548,group_20490,validation
26549,group_20496,train
26550,group_20490,validation
26551,group_20496,train
26552,group_20496,train
26553,group_20490,validation
26554,group_20490,validation
26555,group_20510,validation
26556,group_20511,train
26557,group_9760,train
26558,group_20513,train
26559,group_20513,train
26560,group_17165,train
26561,group_20513,train
26562,group_20517,train
26563,group_20518,validation
26585,group_20519,validation
26586,group_20520,train
26587,group_20521,train
26588,group_20522,train
26589,group_20523,train
26590,group_20524,test
26591,group_20525,train
26592,group_20526,train
26593,group_20527,train
26594,group_20528,train
26595,group_20528,train
26596,group_20530,test
26597,group_20531,train
26598,group_20532,validation
26599,group_20533,train
26600,group_6390,validation
26601,group_20535,train
26602,group_20535,train
26603,group_20537,test
26604,group_20538,train
26605,group_20539,train
26606,group_20540,train
26607,group_20541,train
26608,group_20542,test
26609,group_20543,train
26610,group_20544,test
26611,group_20545,train
26612,group_20546,train
26613,group_20547,train
26614,group_20548,train
26615,group_20538,train
26616,group_20550,validation
26617,group_20551,test
26618,group_20552,train
26619,group_20553,validation
26620,group_20554,validation
26621,group_20555,test
26622,group_20556,validation
26623,group_20557,train
26624,group_20558,train
26625,group_20559,test
26626,group_20560,train
26627,group_20561,train
26628,group_20562,train
26629,group_20563,train
26630,group_20564,train
26631,group_20565,train
26632,group_20566,test
26633,group_20567,train
26634,group_20568,train
26635,group_20569,train
26636,group_20570,validation
26637,group_20571,test
26638,group_20572,validation
26639,group_20573,train
26640,group_20574,train
26641,group_20574,train
26642,group_20576,train
26643,group_20577,train
26644,group_20578,train
26645,group_20579,train
26646,group_20580,test
26647,group_20581,train
26648,group_20582,test
26649,group_20583,train
26650,group_20584,validation
26651,group_20585,train
26652,group_20586,test
26653,group_20587,train
26654,group_20588,train
26655,group_20589,train
26656,group_20590,train
26657,group_20591,train
26658,group_20592,test
26659,group_20593,train
26660,group_20594,validation
26661,group_20595,train
26662,group_20596,train
26663,group_20597,train
26664,group_20598,train
26665,group_20599,train
26666,group_20600,train
26667,group_20601,train
26668,group_20602,train
26669,group_20603,train
26670,group_20604,train
26671,group_20605,train
26672,group_20606,train
26673,group_20606,train
26674,group_20608,train
26675,group_20609,train
26676,group_20610,train
26677,group_20611,train
26678,group_20612,train
26679,group_20613,validation
26680,group_20614,test
26681,group_20615,train
26682,group_20616,train
26683,group_20617,train
26684,group_20618,test
26685,group_20619,train
26686,group_20620,train
26687,group_10501,train
26688,group_20622,train
26689,group_20623,train
26690,group_20624,train
26691,group_20625,train
26692,group_14296,validation
26693,group_20627,train
26695,group_20628,train
26696,group_20629,test
26697,group_20630,train
26700,group_20631,train
26702,group_20632,train
26703,group_20633,validation
26704,group_20634,train
26705,group_20635,train
26706,group_20636,train
26707,group_20637,train
26708,group_20637,train
26709,group_20639,test
26710,group_20640,train
26711,group_20447,test
26712,group_20642,train
26713,group_20643,train
26714,group_20644,train
26715,group_20645,test
26716,group_20646,validation
26717,group_12366,validation
26718,group_20648,train
26719,group_20649,train
26720,group_20650,validation
26721,group_20651,test
26722,group_20652,train
26723,group_20653,test
26724,group_20654,train
26725,group_20655,train
26726,group_20446,validation
26727,group_20657,train
26728,group_20658,train
26729,group_20659,train
26730,group_20660,validation
26731,group_20661,validation
26732,group_17444,train
26733,group_20663,train
26734,group_20664,train
26735,group_20665,train
26737,group_20666,validation
26738,group_20667,train
26739,group_17445,train
26743,group_20669,train
26744,group_17453,train
26746,group_17454,train
26747,group_20672,train
26781,group_20673,train
26783,group_20674,train
26784,group_20675,train
26785,group_20673,train
26786,group_17850,test
26787,group_20678,train
26788,group_20679,test
26789,group_20680,test
26790,group_11092,train
26791,group_20682,train
26792,group_20683,train
26793,group_20684,validation
26794,group_20685,train
26795,group_20680,test
26796,group_11086,train
26797,group_20688,train
26798,group_20680,test
26799,group_20678,train
26800,group_20685,train
26801,group_17851,train
26802,group_20683,train
26803,group_20694,train
26804,group_20695,train
26805,group_20696,train
26806,group_20697,train
26807,group_20698,train
26808,group_20698,train
26809,group_20697,train
26810,group_20701,train
26811,group_20702,train
26812,group_20703,train
26813,group_20688,train
26814,group_11086,train
26815,group_20706,train
26816,group_20707,train
26817,group_17858,train
26818,group_20709,train
26819,group_20710,train
26820,group_20711,train
26821,group_20712,train
26822,group_20713,test
26823,group_20714,test
26824,group_20712,train
26825,group_20716,train
26826,group_12238,train
26827,group_20713,test
26829,group_20712,train
26831,group_12238,train
26835,group_20712,train
26837,group_20722,test
26838,group_20723,train
26843,group_20723,train
26844,group_12238,train
26847,group_20726,test
26848,group_20727,validation
26849,group_20728,test
26850,group_20729,train
26851,group_20730,train
26852,group_20731,train
26853,group_20732,train
26854,group_20733,train
26855,group_20734,test
26856,group_20735,validation
26857,group_20728,test
26858,group_20737,train
26859,group_20737,train
26860,group_20739,train
