id,image_path,articleType,baseColour,gender,usage,subCategory
31800,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31800.jpg,Tshirts,Black,Men,Casual,Topwear
31813,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31813.jpg,Watches,Black,Men,Casual,Watches
31814,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31814.jpg,Watches,Black,Men,Casual,Watches
31815,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31815.jpg,Watches,Black,Men,Casual,Watches
31816,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31816.jpg,Watches,Blue,Men,Casual,Watches
31817,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31817.jpg,Watches,Black,Men,Casual,Watches
31818,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31818.jpg,Watches,Steel,Men,Casual,Watches
31819,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31819.jpg,Watches,Blue,Men,Casual,Watches
31820,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31820.jpg,Watches,White,Men,Casual,Watches
31822,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31822.jpg,Watches,Black,Men,Casual,Watches
31823,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31823.jpg,Watches,Steel,Men,Casual,Watches
31824,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31824.jpg,Watches,Black,Men,Casual,Watches
31825,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31825.jpg,Watches,Black,Men,Casual,Watches
31826,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31826.jpg,Watches,Silver,Men,Casual,Watches
31827,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31827.jpg,Watches,Black,Men,Casual,Watches
31829,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31829.jpg,Watches,White,Men,Casual,Watches
31830,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31830.jpg,Watches,Black,Men,Casual,Watches
31831,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31831.jpg,Watches,Black,Men,Casual,Watches
31832,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31832.jpg,Watches,White,Men,Casual,Watches
31833,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31833.jpg,Watches,White,Men,Casual,Watches
31834,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31834.jpg,Watches,Silver,Men,Casual,Watches
31835,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31835.jpg,Watches,Silver,Men,Casual,Watches
31836,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31836.jpg,Watches,Black,Men,Casual,Watches
31837,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31837.jpg,Watches,White,Men,Casual,Watches
31839,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31839.jpg,Watches,White,Men,Casual,Watches
31840,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31840.jpg,Watches,Black,Men,Casual,Watches
31841,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31841.jpg,Watches,White,Men,Casual,Watches
31842,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31842.jpg,Watches,Black,Men,Casual,Watches
31843,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31843.jpg,Watches,Steel,Women,Casual,Watches
31844,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31844.jpg,Watches,Grey,Women,Casual,Watches
31846,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31846.jpg,Watches,Black,Men,Casual,Watches
31847,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31847.jpg,Watches,Gold,Women,Casual,Watches
31849,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31849.jpg,Watches,White,Men,Casual,Watches
31852,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31852.jpg,Watches,Gold,Men,Formal,Watches
31854,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31854.jpg,Watches,White,Men,Casual,Watches
31855,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31855.jpg,Watches,White,Men,Casual,Watches
31856,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31856.jpg,Watches,Black,Men,Casual,Watches
31857,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31857.jpg,Watches,Gold,Women,Casual,Watches
31860,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31860.jpg,Watches,Silver,Men,Casual,Watches
31861,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31861.jpg,Watches,Black,Men,Casual,Watches
31862,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31862.jpg,Watches,Black,Men,Casual,Watches
31863,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31863.jpg,Watches,Blue,Men,Casual,Watches
31864,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31864.jpg,Watches,Silver,Women,Casual,Watches
31865,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31865.jpg,Watches,Blue,Women,Casual,Watches
31866,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31866.jpg,Watches,Silver,Women,Casual,Watches
31867,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31867.jpg,Watches,Gold,Women,Casual,Watches
31868,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31868.jpg,Watches,Gold,Women,Casual,Watches
31870,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31870.jpg,Dupatta,Blue,Women,Ethnic,Topwear
31871,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31871.jpg,Dupatta,Blue,Women,Ethnic,Topwear
31873,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31873.jpg,Dupatta,Orange,Women,Ethnic,Topwear
31875,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31875.jpg,Dupatta,Orange,Women,Ethnic,Topwear
31876,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31876.jpg,Sarees,Blue,Women,Ethnic,Saree
31877,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31877.jpg,Sarees,Green,Women,Ethnic,Saree
31879,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31879.jpg,Stoles,Grey,Women,Ethnic,Stoles
31880,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31880.jpg,Stoles,Blue,Women,Ethnic,Stoles
31881,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31881.jpg,Stoles,Blue,Women,Casual,Stoles
31882,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31882.jpg,Stoles,Orange,Women,Ethnic,Stoles
31883,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31883.jpg,Stoles,Mustard,Women,Ethnic,Stoles
31884,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31884.jpg,Stoles,Olive,Women,Ethnic,Stoles
31886,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31886.jpg,Sarees,Orange,Women,Ethnic,Saree
31887,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31887.jpg,Stoles,Blue,Women,Ethnic,Stoles
31888,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31888.jpg,Stoles,Blue,Women,Ethnic,Stoles
31889,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31889.jpg,Stoles,Beige,Women,Ethnic,Stoles
31890,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31890.jpg,Stoles,Blue,Women,Ethnic,Stoles
31891,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31891.jpg,Stoles,Green,Women,Ethnic,Stoles
31892,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31892.jpg,Stoles,Pink,Women,Ethnic,Stoles
31894,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31894.jpg,Stoles,Black,Women,Ethnic,Stoles
31896,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31896.jpg,Stoles,Red,Women,Ethnic,Stoles
31897,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31897.jpg,Briefs,Green,Women,Casual,Innerwear
31899,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31899.jpg,Briefs,Pink,Women,Casual,Innerwear
31901,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31901.jpg,Briefs,Pink,Women,Casual,Innerwear
31903,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31903.jpg,Briefs,White,Women,Casual,Innerwear
31904,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31904.jpg,Briefs,Multi,Women,Casual,Innerwear
31905,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31905.jpg,Briefs,Yellow,Women,Casual,Innerwear
31906,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31906.jpg,Briefs,Turquoise Blue,Women,Casual,Innerwear
31908,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31908.jpg,Briefs,Navy Blue,Women,Casual,Innerwear
31909,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31909.jpg,Briefs,Pink,Women,Casual,Innerwear
31912,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31912.jpg,Handbags,Green,Women,Casual,Bags
31914,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31914.jpg,Clutches,Blue,Women,Casual,Bags
31915,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31915.jpg,Clutches,Green,Women,Casual,Bags
31916,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31916.jpg,Clutches,Purple,Women,Casual,Bags
31921,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31921.jpg,Clutches,Magenta,Women,Casual,Bags
31922,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31922.jpg,Handbags,Black,Women,Casual,Bags
31924,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31924.jpg,Handbags,Black,Women,Casual,Bags
31926,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31926.jpg,Clutches,Blue,Women,Casual,Bags
31927,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31927.jpg,Clutches,Green,Women,Casual,Bags
31929,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31929.jpg,Clutches,Beige,Women,Casual,Bags
31931,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31931.jpg,Clutches,Green,Women,Casual,Bags
31933,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31933.jpg,Clutches,Green,Women,Casual,Bags
31934,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31934.jpg,Clutches,Orange,Women,Casual,Bags
31935,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31935.jpg,Tunics,Green,Women,Ethnic,Topwear
31936,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31936.jpg,Tunics,Blue,Women,Ethnic,Topwear
31937,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31937.jpg,Tunics,Red,Women,Ethnic,Topwear
31938,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31938.jpg,Kurtas,Turquoise Blue,Women,Ethnic,Topwear
31941,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31941.jpg,Casual Shoes,Grey,Women,Casual,Shoes
31942,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31942.jpg,Casual Shoes,White,Women,Casual,Shoes
31944,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31944.jpg,Sports Shoes,White,Women,Sports,Shoes
31945,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31945.jpg,Casual Shoes,Black,Men,Casual,Shoes
31946,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31946.jpg,Casual Shoes,Grey,Men,Casual,Shoes
31947,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31947.jpg,Sports Shoes,Grey,Men,Sports,Shoes
31951,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31951.jpg,Sports Shoes,Black,Men,Sports,Shoes
31953,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31953.jpg,Sports Shoes,White,Men,Sports,Shoes
31956,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31956.jpg,Sports Shoes,Black,Men,Sports,Shoes
31957,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31957.jpg,Sports Shoes,White,Women,Sports,Shoes
31966,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31966.jpg,Casual Shoes,White,Men,Casual,Shoes
31967,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31967.jpg,Sports Shoes,Grey,Men,Casual,Shoes
31969,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31969.jpg,Casual Shoes,Black,Women,Casual,Shoes
31970,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31970.jpg,Sports Shoes,Black,Men,Sports,Shoes
31971,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31971.jpg,Sports Shoes,Navy Blue,Men,Sports,Shoes
31974,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31974.jpg,Sports Shoes,Black,Women,Sports,Shoes
31975,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31975.jpg,Sports Shoes,Grey,Women,Sports,Shoes
31976,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31976.jpg,Sports Shoes,Grey,Women,Sports,Shoes
31978,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31978.jpg,Sports Shoes,Grey,Men,Sports,Shoes
31979,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31979.jpg,Sports Shoes,Grey,Men,Sports,Shoes
31980,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31980.jpg,Sandals,Red,Men,Casual,Sandal
31984,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31984.jpg,Backpacks,Black,Unisex,Casual,Bags
31985,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31985.jpg,Casual Shoes,Khaki,Men,Casual,Shoes
31986,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31986.jpg,Socks,Brown,Men,Casual,Socks
31991,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31991.jpg,Socks,Brown,Men,Casual,Socks
31992,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31992.jpg,Socks,Brown,Men,Formal,Socks
31993,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31993.jpg,Socks,Grey,Men,Formal,Socks
31994,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31994.jpg,Socks,Khaki,Men,Formal,Socks
31995,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31995.jpg,Socks,Navy Blue,Men,Formal,Socks
31996,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\31996.jpg,Socks,White,Men,Formal,Socks
